Protein ID,Log2 fold change
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,1.580786886
H53_EL_RM_vs_H53_LL_RM,1.347657692
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,1.19736911
H53_EL_RM_vs_H53_LL_RM,0.637135113
H53_EL_RM_vs_H53_LL_RM,-1.183094222
H53_EL_RM_vs_H53_LL_RM,1.547823365
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.832804943
H53_EL_RM_vs_H53_LL_RM,0.205060191
H53_EL_RM_vs_H53_LL_RM,1.716321384
H53_EL_RM_vs_H53_LL_RM,0.159710571
H53_EL_RM_vs_H53_LL_RM,0.604947172
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.31013382
H53_EL_RM_vs_H53_LL_RM,-1.228110282
H53_EL_RM_vs_H53_LL_RM,-0.943164698
H53_EL_RM_vs_H53_LL_RM,0.38281115
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,1.359613811
H53_EL_RM_vs_H53_LL_RM,0.325767529
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.112374838
H53_EL_RM_vs_H53_LL_RM,-0.148803537
H53_EL_RM_vs_H53_LL_RM,-0.491673246
H53_EL_RM_vs_H53_LL_RM,0.034199408
H53_EL_RM_vs_H53_LL_RM,0.920762077
H53_EL_RM_vs_H53_LL_RM,0.117692221
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.251166135
H53_EL_RM_vs_H53_LL_RM,0.531604412
H53_EL_RM_vs_H53_LL_RM,1.009532672
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.570721727
H53_EL_RM_vs_H53_LL_RM,0.423489453
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,1.69763945
H53_EL_RM_vs_H53_LL_RM,0.583249079
H53_EL_RM_vs_H53_LL_RM,0.34500809
H53_EL_RM_vs_H53_LL_RM,0.687257157
H53_EL_RM_vs_H53_LL_RM,-0.237696491
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.129652329
H53_EL_RM_vs_H53_LL_RM,0.018516563
H53_EL_RM_vs_H53_LL_RM,-0.218612898
H53_EL_RM_vs_H53_LL_RM,-0.163409132
H53_EL_RM_vs_H53_LL_RM,-0.391796186
H53_EL_RM_vs_H53_LL_RM,1.583238006
H53_EL_RM_vs_H53_LL_RM,0.50435903
H53_EL_RM_vs_H53_LL_RM,3.274107475
H53_EL_RM_vs_H53_LL_RM,0.873049426
H53_EL_RM_vs_H53_LL_RM,1.620311937
H53_EL_RM_vs_H53_LL_RM,2.311157724
H53_EL_RM_vs_H53_LL_RM,2.261348344
H53_EL_RM_vs_H53_LL_RM,2.394489316
H53_EL_RM_vs_H53_LL_RM,2.416264427
H53_EL_RM_vs_H53_LL_RM,2.365853606
H53_EL_RM_vs_H53_LL_RM,2.632559812
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,2.031065562
H53_EL_RM_vs_H53_LL_RM,0.997240135
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.048401909
H53_EL_RM_vs_H53_LL_RM,-0.206697988
H53_EL_RM_vs_H53_LL_RM,0.705796813
H53_EL_RM_vs_H53_LL_RM,0.189394771
H53_EL_RM_vs_H53_LL_RM,0.3225401
H53_EL_RM_vs_H53_LL_RM,0.016721664
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.023496681
H53_EL_RM_vs_H53_LL_RM,0.100702998
H53_EL_RM_vs_H53_LL_RM,2.317687102
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.57050844
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.457790455
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.801788777
H53_EL_RM_vs_H53_LL_RM,0.859249721
H53_EL_RM_vs_H53_LL_RM,1.354618533
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.852716459
H53_EL_RM_vs_H53_LL_RM,-0.826666247
H53_EL_RM_vs_H53_LL_RM,1.562617787
H53_EL_RM_vs_H53_LL_RM,0.837861688
H53_EL_RM_vs_H53_LL_RM,1.44766366
H53_EL_RM_vs_H53_LL_RM,1.87792357
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-0.03421759
H53_EL_RM_vs_H53_LL_RM,-1.672184737
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-0.040128366
H53_EL_RM_vs_H53_LL_RM,0.043423563
H53_EL_RM_vs_H53_LL_RM,0.071423198
H53_EL_RM_vs_H53_LL_RM,1.201411195
H53_EL_RM_vs_H53_LL_RM,-1.530004894
H53_EL_RM_vs_H53_LL_RM,0.029920081
H53_EL_RM_vs_H53_LL_RM,0.279606693
H53_EL_RM_vs_H53_LL_RM,0.164948749
H53_EL_RM_vs_H53_LL_RM,-0.948287308
H53_EL_RM_vs_H53_LL_RM,0.586263532
